Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
26,"Brown, Gavin",29y 334d,203 (102-5-96 51.48%),145 (0.71),←,
5,"Buckley, Nathan",25y 30d,106 (40-2-64 38.68%),104 (0.98),86 (36-2-48 43.02%),83 (0.97)
38,"Cassidy, Brad",21y 31d,15 (1-0-14 6.67%),10 (0.67),1 (0-0-1 0.00%),
28,"Crosisca, Gavin",28y 344d,201 (110-5-86 55.97%),54 (0.27),←,
9,"Francis, Matthew",26y 361d,43 (16-0-27 37.21%),23 (0.53),24 (12-0-12 50.00%),10 (0.42)
2,"Francis, Tony",28y 146d,132 (72-2-58 55.30%),94 (0.71),←,
4,"James, Aaron",20y 298d,22 (8-2-12 40.91%),6 (0.27),←,
33,"Liddell, Chad",20y 216d,19 (7-1-11 39.47%),10 (0.53),←,
8,"Mahoney, Josh",19y 298d,7 (1-0-6 14.29%),2 (0.29),←,
27,"McDonald, Alex",27y 193d,87 (43-0-44 49.43%),36 (0.41),41 (17-0-24 41.46%),12 (0.29)
48,"Michael, Mal",20y 62d,12 (5-0-7 41.67%),,←,
44,"Osborne, Richard",33y 70d,268 (111-2-155 41.79%),567 (2.12),14 (6-0-8 42.86%),19 (1.36)
6,"Patterson, Stephen",26y 233d,56 (24-1-31 43.75%),59 (1.05),←,
23,"Rocca, Anthony",20y 10d,42 (20-0-22 47.62%),44 (1.05),20 (9-0-11 45.00%),33 (1.65)
36,"Rocca, Saverio",23y 278d,109 (54-2-53 50.46%),382 (3.50),←,
29,"Russell, Scott",27y 110d,166 (91-3-72 55.72%),102 (0.61),←,
12,"Schauble, Andrew",20y 281d,44 (18-0-26 40.91%),5 (0.11),←,
30,"Sharkey, Paul",23y 78d,25 (10-0-15 40.00%),4 (0.16),←,
14,"Watson, Shane",23y 189d,108 (51-1-56 47.69%),64 (0.59),←,
22,"Wild, Jason",21y 196d,46 (20-2-24 45.65%),14 (0.30),←,
10,"Williams, Paul",24y 144d,134 (66-2-66 50.00%),170 (1.27),←,
Totals,Totals,24y 168d,1845 (870-30-945 47.15%),1895 (1.03),,
C,"Shaw, Tony",37y 33d,43 (18-0-25 41.86%),,←,
