St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Anderson, Dean",12,,9,21,,,,3.0,,,,,1.0,,,,,,,,,,
26,"Brown, Tony",3,,5,8,1,,,1.0,,,,,,,,,,,,,,,
3,"Burke, Nathan",13,3,5,18,1,1.0,,1.0,,,,,,2.0,,,,,,,,,
42,"Coghlan, Glen",5,2,4,9,,1.0,,3.0,,,,,1.0,2.0,,,,,,,,,
10,"Everitt, Peter",5,2,2,7,1,,3.0,1.0,,,,,,1.0,,,,,,,,,
2,"Frawley, Danny",3,2,1,4,,,,,,,,,,,,,,,,,,,
32,"Georgiou, John",4,,4,8,,,,1.0,,,,,,1.0,,,,,,,,,
35,"Harvey, Robert",13,2,17,30,,,,3.0,,,,,1.0,,,,,,,,,,
29,"Jones, Austinn",11,1,9,20,1,,,2.0,,,,,1.0,,,,,,,,,,
23,"Loewe, Stewart",10,9,3,13,7,3.0,,,,,,,1.0,,2.0,,,,,,,,
24,"Nugent, Glenn",7,1,4,11,,,,3.0,,,,,3.0,1.0,,,,,,,,,
28,"OBrien, Craig",13,2,6,19,1,2.0,,4.0,,,,,1.0,1.0,,,,,,,,,
8,"Peckett, Justin",4,1,5,9,,,,2.0,,,,,,1.0,,,,,,,,,
41,"Pekin, Tim",7,1,2,9,,,,5.0,,,,,1.0,,,,,,,,,,
31,"Shanahan, Jamie",5,3,2,7,,,,1.0,,,,,1.0,,,,,,,,,,
5,"Shaw, Damen",2,,4,6,,,,2.0,,,,,,,,,,,,,,,
4,"Smith, Joel",5,1,2,7,,1.0,,4.0,,,,,,,,,,,,,,,
19,"Sziller, Steven",9,2,7,16,,1.0,,8.0,,,,,,1.0,,,,,,,,,
9,"Vidovic, Lazar",3,2,5,8,,,20.0,1.0,,,,,,1.0,,,,,,,,,
15,"Wakelin, Darryl",5,3,5,10,,,,4.0,,,,,,1.0,,,,,,,,,
7,"Winmar, Nicky",21,4,8,29,2,,,1.0,,,,,2.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,160,41,109,269,14,10.0,23.0,50.0,,,,,13.0,14.0,2.0,,,,,,,,
Opposition,Opposition,157,41,101,258,17,13.0,20.0,30.0,,,,,14.0,13.0,4.0,,,,,,,,
