Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
22,"Biddiscombe, Craig",26y 266d,75 (41-1-33 55.33%),13 (0.17),41 (20-0-21 48.78%),7 (0.17)
11,"Bowden, Joel",24y 358d,139 (70-0-69 50.36%),129 (0.93),←,
15,"Cameron, Leon",30y 285d,247 (131-3-113 53.64%),104 (0.42),75 (38-0-37 50.67%),36 (0.48)
6,"Chaffey, Mark",26y 39d,113 (54-0-59 47.79%),26 (0.23),←,
24,"Coughlan, Mark",21y 55d,32 (13-0-19 40.63%),18 (0.56),←,
14,"Fiora, Aaron",22y 56d,52 (28-0-24 53.85%),18 (0.35),←,
19,"Fleming, Tim",25y 70d,10 (5-0-5 50.00%),4 (0.40),←,
20,"Hall, Ray",22y 230d,47 (22-0-25 46.81%),21 (0.45),←,
1,"Hilton, Rory",24y 60d,70 (34-0-36 48.57%),44 (0.63),61 (31-0-30 50.82%),41 (0.67)
44,"Houlihan, Adam",25y 69d,84 (42-1-41 50.60%),91 (1.08),23 (8-0-15 34.78%),16 (0.70)
39,"Kellaway, Andrew",27y 203d,115 (56-0-59 48.70%),21 (0.18),←,
3,"Kellaway, Duncan",30y 117d,173 (84-1-88 48.84%),12 (0.07),←,
27,"Krakouer, Andrew",20y 130d,24 (9-0-15 37.50%),26 (1.08),←,
35,"Newman, Chris",21y 27d,25 (9-0-16 36.00%),3 (0.12),←,
5,"Ottens, Brad",23y 140d,101 (48-0-53 47.52%),129 (1.28),←,
8,"Pettifer, Kayne",21y 143d,26 (14-0-12 53.85%),19 (0.73),←,
12,"Richardson, Matthew",28y 87d,166 (80-0-86 48.19%),499 (3.01),←,
18,"Rodan, David",19y 249d,34 (13-0-21 38.24%),29 (0.85),←,
4,"Rogers, Matthew",29y 201d,191 (101-1-89 53.14%),160 (0.84),←,
10,"Stafford, Greg",28y 291d,157 (74-1-82 47.45%),97 (0.62),27 (12-0-15 44.44%),39 (1.44)
32,"Tivendale, Greg",24y 56d,93 (44-0-49 47.31%),72 (0.77),←,
36,"Zantuck, Ty",21y 119d,44 (17-0-27 38.64%),9 (0.20),←,
Totals,Totals,24y 281d,2018 (989-8-1021 49.01%),1544 (0.77),,
C,"Frawley, Danny",39y 279d,81 (40-0-41 49.38%),,←,
