Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ablett, Gary",29y 32d,244 (135-2-107 55.74%),322 (1.32),52 (11-0-41 21.15%),60 (1.15)
30,"Brown, Campbell",29y 291d,198 (82-1-115 41.67%),98 (0.49),39 (7-0-32 17.95%),34 (0.87)
12,"Day, Sam",20y 282d,34 (7-0-27 20.59%),18 (0.53),←,
15,"Gorringe, Daniel",21y 13d,11 (2-0-9 18.18%),2 (0.18),←,
33,"Hall, Aaron",22y 218d,20 (7-0-13 35.00%),23 (1.15),←,
5,"Harbrow, Jarrod",24y 332d,117 (51-1-65 44.02%),33 (0.28),47 (11-0-36 23.40%),12 (0.26)
34,"Hutchins, Jack",21y 115d,15 (6-0-9 40.00%),2 (0.13),←,
19,"Lynch, Tom",20y 227d,38 (8-0-30 21.05%),35 (0.92),←,
18,"McKenzie, Trent",21y 73d,47 (10-0-37 21.28%),18 (0.38),←,
29,"Murphy, Tom",27y 88d,105 (59-1-45 56.67%),5 (0.05),10 (4-0-6 40.00%),
22,"Nicholls, Tom",21y 103d,4 (1-0-3 25.00%),2 (0.50),←,
1,"OMeara, Jaeger",19y 112d,12 (5-0-7 41.67%),8 (0.67),←,
43,"Patrick, Liam",25y 103d,13 (4-0-9 30.77%),6 (0.46),←,
10,"Prestia, Dion",20y 246d,42 (7-0-35 16.67%),7 (0.17),←,
35,"Rischitelli, Michael",27y 158d,155 (56-3-96 37.10%),67 (0.43),44 (7-0-37 15.91%),20 (0.45)
8,"Russell, Luke",21y 142d,34 (4-0-30 11.76%),17 (0.50),←,
26,"Shaw, Matt",21y 130d,46 (10-0-36 21.74%),17 (0.37),←,
25,"Stanley, Danny",25y 117d,48 (11-0-37 22.92%),23 (0.48),43 (10-0-33 23.26%),23 (0.53)
39,"Sumner, Timmy",18y 249d,3 (1-0-2 33.33%),,←,
24,"Swallow, David",20y 208d,45 (10-0-35 22.22%),20 (0.44),←,
16,"Thompson, Rory",22y 95d,25 (6-0-19 24.00%),5 (0.20),←,
38,"Wilkinson, Joel",21y 198d,23 (3-0-20 13.04%),1 (0.04),←,
Totals,Totals,22y 327d,1279 (485-8-786 37.92%),729 (0.57),,
C,"McKenna, Guy",44y 35d,56 (11-0-45 19.64%),,←,
