Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Barker, John",5,3,1,6,2,,,2.0,,2.0,,,1.0,,,3.0,3.0,1.0,1.0,2.0,,1.0,64.0
33,"Barlow, Kris",12,5,8,20,,,,2.0,5.0,,,2.0,2.0,,,8.0,12.0,1.0,,1.0,1.0,,100.0
39,"Campbell, Robert",4,2,1,5,,1.0,27.0,2.0,,,1.0,,,,,4.0,1.0,1.0,1.0,2.0,,,83.0
25,"Clarke, Tim",5,3,8,13,,,,5.0,,,1.0,4.0,1.0,2.0,,4.0,9.0,,,3.0,,1.0,100.0
35,"Cox, Adrian",2,2,2,4,,,,1.0,,,,2.0,,1.0,,2.0,2.0,,,2.0,,,37.0
24,"Cox, Simon",19,6,9,28,1,,,1.0,1.0,5.0,1.0,3.0,1.0,,,12.0,14.0,1.0,,,1.0,,100.0
9,"Crawford, Shane",15,3,16,31,2,,,4.0,3.0,2.0,5.0,4.0,,1.0,3.0,14.0,15.0,1.0,,4.0,2.0,1.0,100.0
19,"Dixon, Ben",7,2,3,10,,1.0,,1.0,,2.0,2.0,4.0,1.0,2.0,,5.0,3.0,,2.0,2.0,,2.0,100.0
34,"Graham, Mark",13,7,6,19,1,,1.0,1.0,3.0,1.0,,2.0,1.0,,,8.0,11.0,,1.0,3.0,,,100.0
3,"Hay, Jonathan",15,9,3,18,,,,2.0,6.0,4.0,,3.0,,1.0,,5.0,11.0,2.0,,6.0,1.0,,100.0
15,"Hodge, Luke",18,4,3,21,1,,,4.0,2.0,4.0,1.0,3.0,1.0,,2.0,6.0,15.0,,,1.0,2.0,,100.0
2,"Holland, Nick",1,,,1,,,1.0,,,,,1.0,,,,,1.0,,,,,,30.0
37,"Lekkas, Angelo",11,3,7,18,4,1.0,,2.0,,2.0,4.0,3.0,1.0,1.0,,8.0,8.0,1.0,1.0,2.0,,1.0,100.0
12,"Lonie, Nathan",2,1,4,6,1,,,2.0,,1.0,1.0,,1.0,,,3.0,3.0,,,,,1.0,42.0
28,"Mitchell, Sam",13,2,12,25,1,,2.0,2.0,,5.0,9.0,1.0,2.0,,,15.0,8.0,1.0,,3.0,,1.0,85.0
40,"Osborne, Michael",9,4,7,16,,,,1.0,1.0,1.0,2.0,4.0,1.0,3.0,,8.0,8.0,2.0,,,,,70.0
20,"Rawlings, Jade",8,8,6,14,,2.0,,,1.0,2.0,1.0,1.0,,1.0,,3.0,10.0,1.0,1.0,1.0,,,81.0
16,"Ries, Nick",4,2,5,9,,,,2.0,,1.0,1.0,2.0,,1.0,,3.0,6.0,,,1.0,,,30.0
11,"Smith, Joel",10,3,6,16,,1.0,,2.0,2.0,4.0,2.0,5.0,2.0,1.0,,7.0,9.0,,,1.0,1.0,1.0,100.0
38,"Stone, Nick",1,,8,9,,,,,1.0,,2.0,2.0,,1.0,,6.0,3.0,,,3.0,,,100.0
4,"Tallis, Rayden",12,4,3,15,1,,,1.0,,1.0,1.0,,,,,2.0,9.0,,1.0,2.0,,,83.0
21,"Vandenberg, Richard",17,3,8,25,1,1.0,,7.0,1.0,9.0,3.0,2.0,1.0,,,11.0,12.0,1.0,,5.0,4.0,1.0,94.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,203,76,126,329,15,8.0,31.0,44.0,26.0,46.0,37.0,48.0,16.0,15.0,5.0,137.0,173.0,13.0,8.0,44.0,12.0,10.0,
Opposition,Opposition,195,71,105,300,10,8.0,46.0,32.0,27.0,40.0,35.0,47.0,15.0,16.0,1.0,133.0,153.0,9.0,11.0,41.0,5.0,8.0,
