Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Abraham, Winston",10,4,7,17,1,1.0,,,,4.0,3.0,2.0,1.0,,,11.0,6.0,1.0,,,,,
14,"Anderson, Brady",1,,1,2,,,,2.0,,,,,,,,,2.0,,,,,,
26,"Bell, Peter",15,4,12,27,1,,,3.0,2.0,3.0,2.0,3.0,,3.0,,13.0,13.0,,1.0,1.0,3.0,,
12,"Blakey, John",5,5,8,13,,,,3.0,8.0,1.0,,,1.0,1.0,,3.0,10.0,,,5.0,,,
22,"Burton, Matthew",2,1,4,6,,,13.0,,,1.0,3.0,2.0,1.0,2.0,,5.0,1.0,1.0,,,,,
23,"Clayton, Shane",19,7,8,27,,1.0,,1.0,3.0,9.0,1.0,2.0,2.0,2.0,,11.0,16.0,,1.0,1.0,3.0,,
19,"Dhurrkay, Gary",8,3,1,9,,2.0,,1.0,1.0,2.0,1.0,5.0,1.0,,,4.0,6.0,1.0,,1.0,,,
6,"Grant, Shannon",16,7,8,24,1,,,,3.0,7.0,1.0,1.0,1.0,,,7.0,16.0,,,,6.0,,
29,"Harvey, Brent",19,4,9,28,,,,,1.0,8.0,6.0,3.0,3.0,1.0,,16.0,14.0,,,3.0,1.0,,
21,"Hewitt, Evan",1,3,4,5,,,1.0,,1.0,,,2.0,,2.0,,1.0,4.0,,,1.0,,,
34,"King, David",17,3,4,21,2,,,1.0,2.0,5.0,3.0,3.0,1.0,3.0,,6.0,13.0,,,2.0,3.0,,
27,"Lange, Adam",4,3,6,10,,1.0,,1.0,,3.0,1.0,5.0,,2.0,,6.0,4.0,1.0,1.0,1.0,,,
35,"Makepeace, Troy",7,2,3,10,1,1.0,,4.0,3.0,,4.0,1.0,,,,6.0,4.0,1.0,1.0,,,,
4,"Martyn, Mick",3,3,4,7,,,1.0,1.0,2.0,,,,1.0,2.0,,4.0,4.0,,,3.0,,,
5,"McCartney, Jason",10,3,1,11,,,1.0,1.0,5.0,,,1.0,1.0,,,7.0,4.0,2.0,,,1.0,,
31,"McKernan, Corey",9,7,2,11,,3.0,4.0,,,2.0,2.0,2.0,,,,7.0,4.0,3.0,3.0,1.0,,,
44,"Motlop, Shannon",10,3,3,13,2,,,3.0,,4.0,1.0,1.0,1.0,,,9.0,4.0,1.0,1.0,6.0,,,
28,"Pickett, Byron",12,1,2,14,,,,4.0,4.0,3.0,2.0,1.0,1.0,,,7.0,6.0,,,5.0,1.0,,
13,"Pike, Martin",12,2,9,21,,,,1.0,6.0,1.0,3.0,3.0,1.0,,,9.0,9.0,,,3.0,,,
24,"Sholl, Craig",7,2,3,10,1,1.0,,3.0,,,1.0,4.0,,1.0,,4.0,7.0,,1.0,1.0,,,
7,"Simpson, Adam",14,1,3,17,,,,1.0,4.0,1.0,2.0,2.0,1.0,,,8.0,9.0,1.0,,3.0,,,
36,"Watt, Shannon",2,1,,2,,,,,,1.0,,,,,,1.0,1.0,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,203,69,102,305,9,13.0,20.0,30.0,45.0,55.0,36.0,43.0,17.0,19.0,,145.0,157.0,12.0,9.0,37.0,18.0,,
Opposition,Opposition,248,103,141,389,18,20.0,28.0,30.0,41.0,73.0,35.0,34.0,19.0,17.0,6.0,150.0,240.0,18.0,16.0,35.0,15.0,,
