Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
18,"Cameron, Jeremy",24y 7d,96 (34-0-62 35.42%),249 (2.59),←,
35,"Corr, Aidan",22y 326d,37 (11-0-26 29.73%),1 (0.03),←,
1,"Davis, Phil",26y 221d,100 (43-0-57 43.00%),6 (0.06),82 (32-0-50 39.02%),5 (0.06)
4,"Greene, Toby",23y 195d,101 (36-0-65 35.64%),87 (0.86),←,
32,"Griffen, Ryan",30y 255d,241 (121-1-119 50.41%),146 (0.61),39 (24-0-15 61.54%),16 (0.41)
19,"Haynes, Nick",24y 325d,65 (27-0-38 41.54%),6 (0.09),←,
2,"Hopper, Jacob",20y 61d,12 (9-0-3 75.00%),6 (0.50),←,
17,"Johnson, Steve",33y 278d,278 (196-3-79 71.04%),500 (1.80),25 (18-0-7 72.00%),48 (1.92)
22,"Kelly, Josh",22y 55d,63 (32-0-31 50.79%),38 (0.60),←,
40,"Kennedy, Adam",24y 270d,79 (23-0-56 29.11%),6 (0.08),←,
37,"Lobb, Rory",24y 58d,38 (22-0-16 57.89%),41 (1.08),←,
41,"Mumford, Shane",30y 277d,154 (100-2-52 65.58%),47 (0.31),54 (31-0-23 57.41%),8 (0.15)
50,"Reid, Sam",27y 152d,32 (14-0-18 43.75%),13 (0.41),22 (8-0-14 36.36%),12 (0.55)
9,"Scully, Tom",25y 328d,130 (48-1-81 37.31%),59 (0.45),99 (35-0-64 35.35%),53 (0.54)
23,"Shaw, Heath",31y 132d,240 (146-2-92 61.25%),39 (0.16),67 (36-0-31 53.73%),2 (0.03)
5,"Shiel, Dylan",24y 30d,90 (33-0-57 36.67%),47 (0.52),←,
10,"Smith, Devon",23y 323d,96 (31-0-65 32.29%),91 (0.95),←,
14,"Taranto, Tim",19y 70d,3 (2-0-1 66.67%),,←,
20,"Tomlinson, Adam",23y 241d,70 (20-0-50 28.57%),18 (0.26),←,
8,"Ward, Callan",26y 363d,170 (70-0-100 41.18%),86 (0.51),110 (38-0-72 34.55%),53 (0.48)
29,"Williams, Zac",22y 200d,56 (26-0-30 46.43%),13 (0.23),←,
16,"Wilson, Nathan",24y 91d,55 (27-0-28 49.09%),13 (0.24),←,
Totals,Totals,25y 127d,2206 (1071-9-1126 48.55%),1512 (0.69),,
C,"Cameron, Leon",44y 218d,71 (36-0-35 50.70%),,←,
